chrom	start	end	p-value
NC_029527.1	9067357	9067358	0.583939914590605
NC_029527.1	9067358	9067359	0.847613742757703
NC_029527.1	9067799	9067800	0.00601627724659113
NC_029527.1	9067804	9067805	0.624322692530319
NC_029527.1	9068155	9068156	0.0313658693685302
NC_029527.1	9068158	9068159	0.61126349759535
NC_029527.1	9068185	9068186	0.387296033482192
NC_029527.1	9068186	9068187	0.522626280199785
NC_029527.1	9068188	9068189	0.823013327821153
NC_029527.1	9068192	9068193	0.661174471970507
NC_029527.1	9068193	9068194	0.615881620350297
NC_029527.1	9068211	9068212	0.401916050890859
NC_029527.1	9068212	9068213	0.265751350719953
NC_029527.1	9068448	9068449	0.384413752637503
NC_029527.1	9068470	9068471	0.89514611800692
NC_029527.1	9068488	9068489	0.943310980185844
NC_029527.1	9068495	9068496	0.00832409796822497
NC_029527.1	9068520	9068521	0.352313960488152
NC_029527.1	9068525	9068526	0.466110646788207
NC_029527.1	9068925	9068926	0.522215167685841
NC_029527.1	9068929	9068930	0.444412999149014
NC_029527.1	9068959	9068960	0.046050463849752
NC_029527.1	9068969	9068970	0.892461865447324
NC_029527.1	9068999	9069000	0.820912713818402
NC_029527.1	9069102	9069103	0.875235204758584
NC_029527.1	9069103	9069104	0.000547731632193647
NC_029527.1	9069188	9069189	0.436715718209892
NC_029527.1	9069435	9069436	0.758247668864409
NC_029527.1	9069443	9069444	0.927982343572675
NC_029527.1	9069484	9069485	0.982400204632645
NC_029527.1	9069492	9069493	0.399379237699324
NC_029527.1	9069626	9069627	0.62209663321776
NC_029527.1	9069706	9069707	0.0703663117498036
NC_029527.1	9069725	9069726	0.392984786641428
NC_029527.1	9069761	9069762	0.836044879325762
NC_029527.1	9069768	9069769	0.0100275817066025
NC_029527.1	9069810	9069811	0.16428776953153
NC_029527.1	9069859	9069860	0.260761837679079
NC_029527.1	9071088	9071089	0.415668406439652
NC_029527.1	9071171	9071172	0.228900297692863
NC_029527.1	9073293	9073294	0.724239325184113
NC_029527.1	9073294	9073295	0.0225737274007574
NC_029527.1	9073302	9073303	0.229272750898821
NC_029527.1	9073323	9073324	0.333660256547511
NC_029527.1	9073324	9073325	0.868351361156205
NC_029527.1	9073336	9073337	0.624153969534311
NC_029527.1	9073337	9073338	0.519653875696316
NC_029527.1	9073347	9073348	0.694737613486793
NC_029527.1	9073348	9073349	0.539365862462023
NC_029527.1	9073359	9073360	0.682535031552117
NC_029527.1	9073376	9073377	0.492007931968677
NC_029527.1	9073468	9073469	0.174850030449163
NC_029527.1	9075279	9075280	0.0475862119620578
NC_029527.1	9075340	9075341	0.520447856739048
NC_029527.1	9075351	9075352	0.257578144835288
NC_029527.1	9075371	9075372	0.359821558662602
NC_029527.1	9075929	9075930	0.787739080070779
NC_029527.1	9076023	9076024	0.669395812437427
NC_029527.1	9076027	9076028	0.0756162908341416
NC_029527.1	9076037	9076038	0.750193698252724
NC_029527.1	9078134	9078135	0.976993198684205
NC_029527.1	9078142	9078143	0.129955803997969
NC_029527.1	9078147	9078148	0.660331962971703
NC_029527.1	9078155	9078156	0.905468651023312
NC_029527.1	9078164	9078165	0.563745182069002
NC_029527.1	9078215	9078216	0.371628086080133
NC_029527.1	9078340	9078341	0.994717297377102
NC_029527.1	9079813	9079814	0.155917274568128
NC_029527.1	9079819	9079820	0.82982954033674
NC_029527.1	9079820	9079821	0.952294051999507
NC_029527.1	9079828	9079829	0.00664890746941311
NC_029527.1	9079829	9079830	0.99088336372905
NC_029527.1	9079849	9079850	0.870599063309865
NC_029527.1	9079850	9079851	0.203367200876763
NC_029527.1	9079857	9079858	0.307350973438881
NC_029527.1	9079858	9079859	0.617750085337973
NC_029527.1	9079862	9079863	0.292903978837029
NC_029527.1	9079882	9079883	0.090490215168305
NC_029527.1	9079883	9079884	0.0387619054015321
NC_029527.1	9079896	9079897	0.0670315206933226
NC_029527.1	9079897	9079898	0.0241178226061185
NC_029527.1	9079901	9079902	0.214357685811569
NC_029527.1	9079902	9079903	0.225916266031459
NC_029527.1	9079918	9079919	0.0911306122869936
NC_029527.1	9082195	9082196	0.619957495264909
NC_029527.1	9082227	9082228	0.846415798960403
NC_029527.1	9082228	9082229	0.276177090868001
NC_029527.1	9082258	9082259	0.633949271405779
NC_029527.1	9082286	9082287	0.865306650567081
NC_029527.1	9082287	9082288	0.189264156917972
NC_029527.1	9082299	9082300	0.225248602885484
NC_029527.1	9082657	9082658	0.0192948047161776
NC_029527.1	9083621	9083622	0.256636125597127
NC_029527.1	9083642	9083643	0.887200969210109
NC_029527.1	9083658	9083659	0.560860001154686
NC_029527.1	9083672	9083673	0.695185953720435
NC_029527.1	9083675	9083676	0.453350074115596
NC_029527.1	9083688	9083689	0.0628488794722786
NC_029527.1	9083696	9083697	0.644586120364873
NC_029527.1	9083697	9083698	0.93579012907868
NC_029527.1	9083779	9083780	0.575668577775831
NC_029527.1	9085658	9085659	0.401994112501619
NC_029527.1	9085714	9085715	0.559330986930253
NC_029527.1	9085722	9085723	0.60916156701997
NC_029527.1	9085733	9085734	0.644190057441876
NC_029527.1	9085734	9085735	0.756530001964453
NC_029527.1	9085767	9085768	0.0692054440055938
NC_029527.1	9085768	9085769	0.913159827146711
NC_029527.1	9085799	9085800	0.502051557908572
NC_029527.1	9085800	9085801	0.0752717100244136
NC_029527.1	9085828	9085829	0.992153377768929
NC_029527.1	9090617	9090618	0.443119938352287
NC_029527.1	9090647	9090648	0.808711073537786
NC_029527.1	9090673	9090674	0.051638751866226
NC_029527.1	9090740	9090741	0.0706949254928607
NC_029527.1	9090753	9090754	0.000763408088788784
NC_029527.1	9091105	9091106	0.0865320892010485
NC_029527.1	9091137	9091138	0.0011011529306777
NC_029527.1	9091282	9091283	0.0646820013440487
NC_029527.1	9091327	9091328	0.00245750183956954
NC_029527.1	9106913	9106914	0.820508356673751
NC_029527.1	9106928	9106929	0.139998477392615
NC_029527.1	9108630	9108631	0.0451960555683794
NC_029527.1	9108640	9108641	0.0300146552092511
NC_029527.1	9108643	9108644	0.0549913199673969
NC_029527.1	9108644	9108645	0.917568392420101
NC_029527.1	9108646	9108647	0.0140720871342883
NC_029527.1	9108647	9108648	0.446394374544021
NC_029527.1	9108651	9108652	0.315724262352407
NC_029527.1	9108652	9108653	0.0909897253509382
NC_029527.1	9108671	9108672	0.82494143781341
NC_029527.1	9108672	9108673	0.97767107800073
NC_029527.1	9108685	9108686	0.317784125197856
NC_029527.1	9108686	9108687	0.969990445785709
NC_029527.1	9108701	9108702	0.194676660151844
NC_029527.1	9108702	9108703	0.332990887422835
NC_029527.1	9108703	9108704	0.52231368463887
NC_029527.1	9108704	9108705	0.726103645391389
NC_029527.1	9108709	9108710	0.0594962975778756
NC_029527.1	9108710	9108711	0.191323233544671
NC_029527.1	9108712	9108713	0.0255682714766808
NC_029527.1	9108713	9108714	0.790338931133474
NC_029527.1	9108721	9108722	1.36056015665425e-06
NC_029527.1	9108722	9108723	0.217513934792964
NC_029527.1	9108738	9108739	0.777594497974099
NC_029527.1	9108742	9108743	0.757488730532676
NC_029527.1	9108786	9108787	0.255930813349619
NC_029527.1	9108792	9108793	0.147550738666325
NC_029527.1	9108800	9108801	0.087885958370126
NC_029527.1	9108805	9108806	0.822550102908552
NC_029527.1	9108827	9108828	0.309262718467284
NC_029527.1	9108836	9108837	0.310841555023241
NC_029527.1	9108842	9108843	0.21305182469524
NC_029527.1	9108847	9108848	0.974507473966424
NC_029527.1	9108866	9108867	0.265498993159441
NC_029527.1	9108868	9108869	0.260155108543761
NC_029527.1	9108873	9108874	0.271658341937732
NC_029527.1	9108874	9108875	0.557906840132437
NC_029527.1	9108878	9108879	0.796952314415019
NC_029527.1	9108882	9108883	0.72194594145939
NC_029527.1	9108887	9108888	0.877492429224989
NC_029527.1	9108897	9108898	0.303449805933182
NC_029527.1	9108900	9108901	0.881664467914714
NC_029527.1	9108905	9108906	0.698955231219273
NC_029527.1	9108910	9108911	0.619409968878966
NC_029527.1	9108915	9108916	0.9841217098594
NC_029527.1	9108918	9108919	0.121214393364682
NC_029527.1	9108920	9108921	0.343394486397203
NC_029527.1	9108925	9108926	0.37331080782031
NC_029527.1	9108928	9108929	0.845013589891017
NC_029527.1	9108938	9108939	0.229265714055426
NC_029527.1	9108943	9108944	0.289991706057484
NC_029527.1	9108950	9108951	0.497834082227905
NC_029527.1	9109027	9109028	0.00802598576689381
NC_029527.1	9109028	9109029	0.461142178703001
NC_029527.1	9109034	9109035	0.871992979963127
NC_029527.1	9109049	9109050	0.650926851388266
NC_029527.1	9109050	9109051	0.327050204588476
NC_029527.1	9109059	9109060	0.199121893577215
NC_029527.1	9109060	9109061	0.804297137723144
NC_029527.1	9109062	9109063	0.947659207657934
NC_029527.1	9109063	9109064	0.896975403714524
NC_029527.1	9109076	9109077	0.0179925166196275
NC_029527.1	9109077	9109078	0.357275480790553
NC_029527.1	9109080	9109081	0.560991524968982
NC_029527.1	9109081	9109082	0.295322168001574
NC_029527.1	9109106	9109107	0.141950315607411
NC_029527.1	9109107	9109108	0.647843656243047
NC_029527.1	9109113	9109114	0.235717675413237
NC_029527.1	9109123	9109124	0.880277644668609
NC_029527.1	9109200	9109201	0.521883546857714
NC_029527.1	9109282	9109283	0.129335705571185
NC_029527.1	9109287	9109288	0.215865404670653
NC_029527.1	9109288	9109289	0.671650255954306
NC_029527.1	9109298	9109299	0.177772979178259
NC_029527.1	9109299	9109300	0.160963533535302
NC_029527.1	9109304	9109305	0.0154714145565199
NC_029527.1	9109305	9109306	0.0481522188209003
NC_029527.1	9109309	9109310	0.232887681027877
NC_029527.1	9109310	9109311	0.0902807103871591
NC_029527.1	9109350	9109351	0.0349165130642094
NC_029527.1	9109351	9109352	0.767455153727595
NC_029527.1	9109370	9109371	0.0467384569570137
NC_029527.1	9109371	9109372	0.0235919712299066
NC_029527.1	9109376	9109377	0.632196121140568
NC_029527.1	9109557	9109558	0.098266561800384
NC_029527.1	9109591	9109592	0.870389352374324
NC_029527.1	9109602	9109603	0.711018990065668
NC_029527.1	9109609	9109610	0.0725537913979681
NC_029527.1	9109617	9109618	0.11898544689132
NC_029527.1	9109619	9109620	0.703334615174151
NC_029527.1	9109638	9109639	0.80109878821972
NC_029527.1	9109650	9109651	0.97890264660856
NC_029527.1	9109677	9109678	0.382261882967795
NC_029527.1	9110083	9110084	0.842333467034479
NC_029527.1	9110256	9110257	0.0697534110133963
NC_029527.1	9110818	9110819	0.00326943014277401
NC_029527.1	9110821	9110822	0.282125041397941
NC_029527.1	9110823	9110824	0.540622986542917
NC_029527.1	9110861	9110862	0.015736972341542
NC_029527.1	9110872	9110873	0.319161643740519
NC_029527.1	9110887	9110888	0.0243373854526231
NC_029527.1	9110890	9110891	0.0980658237326694
NC_029527.1	9110892	9110893	0.849168836398178
NC_029527.1	9110894	9110895	0.222077709452504
NC_029527.1	9110897	9110898	6.17161860334575e-05
NC_029527.1	9110909	9110910	0.000500356063321232
NC_029527.1	9110912	9110913	0.111322461326291
NC_029527.1	9111906	9111907	0.424790638685692
NC_029527.1	9112064	9112065	0.671592818462935
NC_029527.1	9112075	9112076	0.466325780975325
NC_029527.1	9112091	9112092	0.101077368172798
NC_029527.1	9115685	9115686	0.85269974695846
NC_029527.1	9115701	9115702	0.180323326271751
NC_029527.1	9115710	9115711	0.156882025021719
NC_029527.1	9115722	9115723	0.0698672998083549
NC_029527.1	9115728	9115729	0.567912800096245
NC_029527.1	9115736	9115737	0.817436206738527
NC_029527.1	9115741	9115742	0.00443466470737608
NC_029527.1	9116405	9116406	0.132926459180531
NC_029527.1	9116410	9116411	0.000122789190888482
NC_029527.1	9116899	9116900	0.528306405077493
NC_029527.1	9116904	9116905	0.0217340308625902
NC_029527.1	9116916	9116917	0.284496718161249
NC_029527.1	9116928	9116929	0.839881483908808
NC_029527.1	9116929	9116930	0.302716363059005
NC_029527.1	9116980	9116981	0.45286957709585
NC_029527.1	9118337	9118338	0.281791144819578
NC_029527.1	9118342	9118343	0.0523829880432255
NC_029527.1	9118380	9118381	0.0522279037764595
NC_029527.1	9118398	9118399	0.0771835875847588
NC_029527.1	9118472	9118473	0.166428419626089
NC_029527.1	9118485	9118486	0.604094371004444
NC_029527.1	9118507	9118508	0.612244709991756
NC_029527.1	9118540	9118541	0.655430703947516
NC_029527.1	9118550	9118551	0.653182795170414
NC_029527.1	9118553	9118554	0.00428103075518101
NC_029527.1	9118565	9118566	0.0726646540280614
NC_029527.1	9118817	9118818	0.542832489896626
NC_029527.1	9118823	9118824	0.270777811234249
NC_029527.1	9118857	9118858	0.026443675133673
NC_029527.1	9118907	9118908	0.433569490957169
NC_029527.1	9118908	9118909	0.693626313275112
NC_029527.1	9121011	9121012	0.832159101932301
NC_029527.1	9121050	9121051	0.00120290157781827
NC_029527.1	9121096	9121097	0.00493281429608463
NC_029527.1	9121099	9121100	0.00174662688795267
NC_029527.1	9121105	9121106	0.0130074945180634
NC_029527.1	9121622	9121623	0.675873322766477
NC_029527.1	9121723	9121724	0.0996080227784691
NC_029527.1	9143463	9143464	0.27707078120294
NC_029527.1	9143498	9143499	0.313016590188379
NC_029527.1	9153194	9153195	0.318922950914419
NC_029527.1	9153210	9153211	0.293658395865884
NC_029527.1	9153477	9153478	0.443008511228241
NC_029527.1	9153478	9153479	0.0296151699222081
NC_029527.1	9153561	9153562	0.959179802987318
NC_029527.1	9163869	9163870	0.0922158637933818
NC_029527.1	9163905	9163906	0.855707297765121
NC_029527.1	9163925	9163926	0.260945027491146
NC_029527.1	9163987	9163988	0.517096465344272
NC_029527.1	9164023	9164024	0.747543825627042
NC_029527.1	9164057	9164058	0.724015292837512
NC_029527.1	9164058	9164059	0.707547575005083
NC_029527.1	9164503	9164504	0.868009999524487
NC_029527.1	9164561	9164562	0.372275767707162
NC_029527.1	9165302	9165303	0.874495628846283
NC_029527.1	9165854	9165855	0.99668999938943
NC_029527.1	9165860	9165861	0.933915066657569
NC_029527.1	9165876	9165877	0.141138810396322
NC_029527.1	9165887	9165888	0.163516901004287
NC_029527.1	9165888	9165889	0.267573761464229
NC_029527.1	9165896	9165897	0.518011324212043
NC_029527.1	9165897	9165898	0.000104305103441449
NC_029527.1	9165898	9165899	0.0474637909787448
NC_029527.1	9165899	9165900	0.000707033886575941
NC_029527.1	9165910	9165911	0.791193667810839
NC_029527.1	9171300	9171301	0.471719841435311
NC_029527.1	9173963	9173964	0.0256285664263233
NC_029527.1	9173976	9173977	0.360431902785955
NC_029527.1	9178693	9178694	0.80495441519895
NC_029527.1	9178694	9178695	0.0744566671774312
NC_029527.1	9178698	9178699	0.683187655703691
NC_029527.1	9178699	9178700	0.289675549502407
NC_029527.1	9186525	9186526	0.588398187613845
NC_029527.1	9186527	9186528	0.0718887806846777
NC_029527.1	9186552	9186553	0.594760896209089
NC_029527.1	9186585	9186586	0.159836193806214
NC_029527.1	9186600	9186601	0.00595573112021802
NC_029527.1	9204023	9204024	0.261211915192618
NC_029527.1	9218495	9218496	0.510329822137995
NC_029527.1	9218507	9218508	0.995689034503665
NC_029527.1	9337629	9337630	0.0100518446624376
NC_029527.1	9337640	9337641	0.174685350474944
NC_029527.1	9337673	9337674	0.452378534633465
NC_029527.1	9337679	9337680	0.503920650107986
NC_029527.1	9337694	9337695	0.83700908278764
NC_029527.1	9337705	9337706	0.0853108418459396
NC_029527.1	9337712	9337713	0.145091602707632
NC_029527.1	9337721	9337722	0.371614855495896
NC_029527.1	9337724	9337725	0.62495129698718
NC_029527.1	9360123	9360124	0.229533355319954
NC_029527.1	9360218	9360219	0.473955478577934
NC_029527.1	9361060	9361061	0.786651116146935
NC_029527.1	9378549	9378550	0.126457486938637
NC_029527.1	9378580	9378581	0.200784367997296
NC_029527.1	9378591	9378592	0.159680840366875
NC_029527.1	9378606	9378607	0.202701195298922
NC_029527.1	9378651	9378652	0.583698744789407
NC_029527.1	9378658	9378659	0.433151303956307
NC_029527.1	9378723	9378724	0.000663144547317581
NC_029527.1	9378733	9378734	0.0953537918445646
NC_029527.1	9378739	9378740	0.0240667702726385
NC_029527.1	9378747	9378748	0.931478348413503
NC_029527.1	9378764	9378765	0.0917471034966708
NC_029527.1	9378765	9378766	0.696528724765327
NC_029527.1	9378815	9378816	0.0170634106162924
NC_029527.1	9378816	9378817	0.187885922126366
NC_029527.1	9378853	9378854	0.665859529472182
NC_029527.1	9645891	9645892	0.402570454613969
NC_029527.1	9648245	9648246	0.872061558507977
NC_029527.1	9648272	9648273	0.632731910798235
NC_029527.1	9648277	9648278	0.446058240264877
NC_029527.1	9648299	9648300	0.467929599598641
NC_029527.1	9648316	9648317	0.59528888555351
NC_029527.1	9648322	9648323	0.776724747079978
NC_029527.1	9648336	9648337	0.360224171401822
NC_029527.1	9885037	9885038	0.3865425926794
NC_029527.1	9885043	9885044	0.256578284853462
NC_029527.1	9885044	9885045	0.0160695144019687
NC_029527.1	9885049	9885050	0.44777160790254
NC_029527.1	9885055	9885056	0.517894704312
NC_029527.1	9885056	9885057	0.0191935318448076
NC_029527.1	9885061	9885062	0.492288990351977
NC_029527.1	9885070	9885071	0.841462504008116
NC_029527.1	9885071	9885072	0.0283074162377171
NC_029527.1	9885072	9885073	0.89196441004003
NC_029527.1	9885073	9885074	0.065001861674731
NC_029527.1	10214011	10214012	0.580294003193238
NC_029527.1	10214020	10214021	0.962113954090884
NC_029527.1	10219061	10219062	0.0184480441438209
NC_029527.1	10310207	10310208	0.0210844162871909
NC_029527.1	10331767	10331768	0.666600744710568
NC_029527.1	10331779	10331780	0.317561843775262
NC_029527.1	10331787	10331788	0.819051478965208
NC_029527.1	10331819	10331820	0.55137932538702
NC_029527.1	10331860	10331861	0.285562348927997
NC_029527.1	10331862	10331863	0.110859856137439
NC_029527.1	10331866	10331867	0.0561022842571127
NC_029527.1	10398422	10398423	0.127120448028488
NC_029527.1	10398437	10398438	0.128958845996261
NC_029527.1	10483589	10483590	0.222605923307603
NC_029527.1	10483656	10483657	0.99576179227034
NC_029527.1	10483673	10483674	0.931527044398404
NC_029527.1	10613394	10613395	0.0172041290018098
NC_029527.1	10613406	10613407	0.758832446013518
NC_029527.1	10613409	10613410	0.235183395584344
NC_029527.1	10613412	10613413	0.879975910982952
NC_029527.1	10613431	10613432	0.317873004018377
NC_029527.1	10613450	10613451	0.44559779738964
NC_029527.1	10613462	10613463	0.773083860974285
NC_029527.1	10613474	10613475	0.786565662604977
NC_029527.1	10613485	10613486	0.299376341480007
NC_029527.1	10613494	10613495	0.757762831428095
NC_029527.1	10615271	10615272	0.936522239896658
NC_029527.1	10615305	10615306	0.845104176299126
NC_029527.1	10615324	10615325	0.463419948325859
NC_029527.1	10615329	10615330	0.519672327812249
NC_029527.1	10616062	10616063	0.958094091314253
NC_029527.1	10616074	10616075	0.443699530177512
NC_029527.1	10616096	10616097	0.176858300310219
NC_029527.1	10616098	10616099	0.021415691847742
NC_029527.1	10616101	10616102	0.778227661894241
NC_029527.1	10616115	10616116	0.723421270184973
NC_029527.1	10616122	10616123	0.784586524253982
NC_029527.1	10616124	10616125	0.256231584797075
NC_029527.1	10616128	10616129	0.986831933837628
NC_029527.1	10616135	10616136	0.964163212317261
NC_029527.1	10616146	10616147	0.701440611589697
NC_029527.1	10616152	10616153	0.369063416469386
NC_029527.1	10618086	10618087	0.0127962656126245
NC_029527.1	10618161	10618162	0.184126270095747
NC_029527.1	10618214	10618215	0.269097999375223
NC_029527.1	10618216	10618217	0.181897559929916
NC_029527.1	10618221	10618222	0.926537816088842
NC_029527.1	10618227	10618228	0.158282300343273
NC_029527.1	10618230	10618231	0.689210761875265
NC_029527.1	10618266	10618267	0.789980657812835
NC_029527.1	10618277	10618278	0.227085904418792
NC_029527.1	10618278	10618279	0.182725253719428
NC_029527.1	10618279	10618280	0.104666369115406
NC_029527.1	10618280	10618281	0.0746346445850187
NC_029527.1	10618286	10618287	0.189713259500142
NC_029527.1	10618287	10618288	0.772001426165536
NC_029527.1	10618289	10618290	0.221701128456686
NC_029527.1	10618290	10618291	0.716643453885407
NC_029527.1	10618292	10618293	0.264710491540622
NC_029527.1	10618293	10618294	0.476238647223764
NC_029527.1	10618306	10618307	0.0264978369777523
NC_029527.1	10618310	10618311	0.559053797382551
NC_029527.1	10618311	10618312	0.743885546563419
NC_029527.1	10618319	10618320	0.655895676549989
NC_029527.1	10618320	10618321	0.221724095914352
NC_029527.1	10618374	10618375	0.00954999284306959
NC_029527.1	10618490	10618491	0.473204828337118
NC_029527.1	10618496	10618497	0.571034290488587
NC_029527.1	10618514	10618515	0.443600946335431
NC_029527.1	10618515	10618516	0.432275280868684
NC_029527.1	10618527	10618528	0.525870801920028
NC_029527.1	10618528	10618529	0.438619892969382
NC_029527.1	10618531	10618532	0.610066622119306
NC_029527.1	10618532	10618533	0.774786699865141
NC_029527.1	10618549	10618550	0.746730479735931
NC_029527.1	10618550	10618551	0.0693895081708962
NC_029527.1	10618570	10618571	0.0232493760866646
NC_029527.1	10618571	10618572	0.144429882863524
NC_029527.1	10618573	10618574	0.124495664055575
NC_029527.1	10618574	10618575	0.560564426680953
NC_029527.1	10618597	10618598	0.666610676027983
NC_029527.1	10618598	10618599	0.80802942556943
NC_029527.1	10618600	10618601	0.101364843012948
NC_029527.1	10618605	10618606	0.177164466637048
NC_029527.1	10618612	10618613	0.145306083170197
NC_029527.1	10618628	10618629	0.879296798442045
NC_029527.1	10618660	10618661	0.0446061893823539
NC_029527.1	10618670	10618671	0.762952027087658
NC_029527.1	10618671	10618672	0.865523953750388
NC_029527.1	10618687	10618688	0.157460321389811
NC_029527.1	10618697	10618698	0.650122448379033
NC_029527.1	10618698	10618699	0.419151109977832
NC_029527.1	10618701	10618702	0.229103397641134
NC_029527.1	10618716	10618717	0.155785588693739
NC_029527.1	10618728	10618729	0.17023202184618
NC_029527.1	10618734	10618735	0.373275967201536
NC_029527.1	10618745	10618746	0.812885011279772
NC_029527.1	10618750	10618751	0.531549608164839
NC_029527.1	10618758	10618759	0.193867593788482
NC_029527.1	10618759	10618760	0.981995911047403
NC_029527.1	10618765	10618766	0.946937001864015
NC_029527.1	10618766	10618767	0.226046711582427
NC_029527.1	10618784	10618785	0.619776753060737
NC_029527.1	10618785	10618786	0.000497367642926824
NC_029527.1	10618787	10618788	0.368485555352091
NC_029527.1	10618788	10618789	0.0858603780822481
NC_029527.1	10618803	10618804	0.519052469028437
NC_029527.1	10618804	10618805	0.50886031643474
NC_029527.1	10618808	10618809	0.23175737332257
NC_029527.1	10618832	10618833	0.746179599971277
NC_029527.1	10618833	10618834	0.917107326109613
NC_029527.1	10618840	10618841	0.737015139800693
NC_029527.1	10618841	10618842	0.95862055409391
NC_029527.1	10618843	10618844	0.936723124733175
NC_029527.1	10618844	10618845	0.816139043473578
NC_029527.1	10618847	10618848	0.534954292461551
NC_029527.1	10618852	10618853	0.368064798573362
NC_029527.1	10620897	10620898	0.478414967688783
NC_029527.1	10620898	10620899	0.310882681636528
NC_029527.1	10621079	10621080	0.512484678480365
NC_029527.1	10621103	10621104	0.34434351080434
NC_029527.1	10621107	10621108	0.903735238350991
NC_029527.1	10621907	10621908	0.177856323528115
NC_029527.1	10621948	10621949	0.60816978001463
NC_029527.1	10621963	10621964	0.0860043396354626
NC_029527.1	10621966	10621967	0.0238952411917475
NC_029527.1	10621968	10621969	0.179047688429173
NC_029527.1	10621974	10621975	0.937311033682694
NC_029527.1	10621985	10621986	0.8325224949726
NC_029527.1	10621988	10621989	0.748701973383956
NC_029527.1	10621995	10621996	0.88514705569579
NC_029527.1	10622323	10622324	0.0724280476556453
NC_029527.1	10622328	10622329	0.978451886230799
NC_029527.1	10622334	10622335	0.521653194677981
NC_029527.1	10622376	10622377	0.190700350142084
NC_029527.1	10622388	10622389	0.12893704622166
NC_029527.1	10622408	10622409	0.679719416414053
NC_029527.1	10622415	10622416	0.284043784868059
NC_029527.1	10622416	10622417	0.511016972176471
NC_029527.1	10622432	10622433	0.612366622247523
NC_029527.1	10622433	10622434	0.161266688698307
NC_029527.1	10622445	10622446	0.0214294662908512
NC_029527.1	10622446	10622447	0.400708744587657
NC_029527.1	10622459	10622460	0.881590776598297
NC_029527.1	10622460	10622461	0.311335414047405
NC_029527.1	10622470	10622471	0.126589196676732
NC_029527.1	10622471	10622472	0.0273328063119529
NC_029527.1	10622483	10622484	0.713691853328665
NC_029527.1	10622484	10622485	0.0526818864626055
NC_029527.1	10622487	10622488	0.828904879330239
NC_029527.1	10622488	10622489	0.203620643784732
NC_029527.1	10622496	10622497	0.422729385713619
NC_029527.1	10622497	10622498	0.915371700363422
NC_029527.1	10622498	10622499	0.570840631142768
NC_029527.1	10622499	10622500	0.456070149615217
NC_029527.1	10622506	10622507	0.744905175569265
NC_029527.1	10622507	10622508	0.347461548016519
NC_029527.1	10622512	10622513	0.124612670101812
NC_029527.1	10622513	10622514	0.465079406568588
NC_029527.1	10622515	10622516	0.845144984357307
NC_029527.1	10622516	10622517	0.259397238349056
NC_029527.1	10622520	10622521	0.369600322431178
NC_029527.1	10622524	10622525	0.00444354722215522
NC_029527.1	10661183	10661184	0.299325465273674
NC_029527.1	10661240	10661241	0.493249406947558
NC_029527.1	10661264	10661265	0.475149903486383
NC_029527.1	10675714	10675715	0.613542292738864
NC_029527.1	10675726	10675727	0.514974387014467
NC_029527.1	10675764	10675765	0.159298255056374
NC_029527.1	10675803	10675804	0.789506594509646
NC_029527.1	10729871	10729872	0.339439554841743
NC_029527.1	10733258	10733259	0.0771634371991392
NC_029527.1	10733288	10733289	0.0607936793253169
NC_029527.1	10733307	10733308	0.782896477099048
NC_029527.1	10798119	10798120	0.892672296273956
NC_029527.1	10798130	10798131	0.874947922704496
NC_029527.1	10798143	10798144	0.433133968793756
NC_029527.1	10798175	10798176	0.461900771409803
NC_029527.1	10798177	10798178	0.199141330592286
NC_029527.1	10798502	10798503	0.626411478402852
NC_029527.1	10798505	10798506	0.934082452768866
NC_029527.1	10798508	10798509	0.0186197769375755
NC_029527.1	10798518	10798519	0.833884349899611
NC_029527.1	10798592	10798593	0.362792001481384
NC_029527.1	10798602	10798603	0.432290311341412
NC_029527.1	10805153	10805154	0.19349079471356
NC_029527.1	10805163	10805164	0.83457985990856
NC_029527.1	10805187	10805188	0.0317228347341875
NC_029527.1	10805205	10805206	0.032793797403129
NC_029527.1	10805206	10805207	0.036295024549991
NC_029527.1	10805216	10805217	0.460848594867534
NC_029527.1	10805217	10805218	0.175441261043013
NC_029527.1	10805232	10805233	0.154333595277763
NC_029527.1	10805233	10805234	0.9097330592771
NC_029527.1	10805271	10805272	0.68578819215287
NC_029527.1	10947571	10947572	0.217726286208365
NC_029527.1	10993733	10993734	0.456645045325961
NC_029527.1	10993736	10993737	0.427221744137976
NC_029527.1	10993770	10993771	0.824492199975676
NC_029527.1	11016361	11016362	0.263001414375768
NC_029527.1	11017386	11017387	0.747553121446309
NC_029527.1	11017400	11017401	0.622487678468925
NC_029527.1	11051121	11051122	0.291625053819515
NC_029527.1	11099793	11099794	0.00499951310561803
NC_029527.1	11104937	11104938	0.0136537307141971
NC_029527.1	11111693	11111694	0.0437540491116224
NC_029527.1	11111733	11111734	0.493115525200789
NC_029527.1	11255239	11255240	0.00591607389831204
NC_029527.1	11256657	11256658	0.924733778658341
NC_029527.1	11256665	11256666	0.745193078769477
NC_029527.1	11256668	11256669	0.47144573372049
NC_029527.1	11457683	11457684	0.406322066000259
NC_029527.1	11457716	11457717	0.456645834813471
NC_029527.1	11457780	11457781	0.689765092836704
NC_029527.1	11566056	11566057	0.073677988150717
NC_029527.1	11738647	11738648	0.0135558593757239
NC_029527.1	11738679	11738680	0.288463356627091
NC_029527.1	11738691	11738692	0.939726688486439
NC_029527.1	11738696	11738697	0.233881314245899
NC_029527.1	11738704	11738705	0.578655145126697
